"","year","step","area","length","age","num","fleet"
"6739",1986,1,"area1","allages","len31",599,"SpTrawl"
"6740",1986,1,"area1","allages","len32",494,"SpTrawl"
"6741",1986,1,"area1","allages","len33",469,"SpTrawl"
"6742",1986,1,"area1","allages","len34",450,"SpTrawl"
"6743",1986,1,"area1","allages","len35",407,"SpTrawl"
"6744",1986,1,"area1","allages","len36",375,"SpTrawl"
"6745",1986,1,"area1","allages","len37",370,"SpTrawl"
"6746",1986,1,"area1","allages","len38",348,"SpTrawl"
"6747",1986,1,"area1","allages","len39",349,"SpTrawl"
"6748",1986,1,"area1","allages","len40",343,"SpTrawl"
"6749",1986,1,"area1","allages","len41",311,"SpTrawl"
"6750",1986,1,"area1","allages","len42",268,"SpTrawl"
"6751",1986,1,"area1","allages","len43",234,"SpTrawl"
"6752",1986,1,"area1","allages","len44",228,"SpTrawl"
"6753",1986,1,"area1","allages","len45",197,"SpTrawl"
"6754",1986,1,"area1","allages","len46",160,"SpTrawl"
"6755",1986,1,"area1","allages","len47",152,"SpTrawl"
"6756",1986,1,"area1","allages","len48",113,"SpTrawl"
"6757",1986,1,"area1","allages","len49",101,"SpTrawl"
"6758",1986,1,"area1","allages","len50",86,"SpTrawl"
"6759",1986,1,"area1","allages","len51",67,"SpTrawl"
"6760",1986,1,"area1","allages","len52",65,"SpTrawl"
"6761",1986,1,"area1","allages","len53",59,"SpTrawl"
"6762",1986,1,"area1","allages","len54",43,"SpTrawl"
"6763",1986,1,"area1","allages","len55",36,"SpTrawl"
"6764",1986,1,"area1","allages","len56",33,"SpTrawl"
"6765",1986,1,"area1","allages","len57",24,"SpTrawl"
"6766",1986,1,"area1","allages","len58",20,"SpTrawl"
"6767",1986,1,"area1","allages","len59",14,"SpTrawl"
"6768",1986,1,"area1","allages","len60",12,"SpTrawl"
"6769",1986,1,"area1","allages","len61",13,"SpTrawl"
"6770",1986,1,"area1","allages","len62",7,"SpTrawl"
"6771",1986,1,"area1","allages","len63",8,"SpTrawl"
"6772",1986,1,"area1","allages","len64",5,"SpTrawl"
"6773",1986,1,"area1","allages","len65",3,"SpTrawl"
"6774",1986,1,"area1","allages","len66",6,"SpTrawl"
"6775",1986,1,"area1","allages","len67",2,"SpTrawl"
"6776",1986,1,"area1","allages","len68",3,"SpTrawl"
"6777",1986,1,"area1","allages","len69",1,"SpTrawl"
"6778",1986,1,"area1","allages","len70",1,"SpTrawl"
"6779",1986,1,"area1","allages","len71",1,"SpTrawl"
"6780",1986,1,"area1","allages","len72",0,"SpTrawl"
"6781",1986,1,"area1","allages","len73",0,"SpTrawl"
"6782",1986,1,"area1","allages","len74",0,"SpTrawl"
"6783",1986,1,"area1","allages","len75",1,"SpTrawl"
"6784",1986,1,"area1","allages","len76",0,"SpTrawl"
"6785",1986,1,"area1","allages","len77",0,"SpTrawl"
"6786",1986,1,"area1","allages","len78",0,"SpTrawl"
"6787",1986,1,"area1","allages","len79",0,"SpTrawl"
"6788",1986,1,"area1","allages","len80",0,"SpTrawl"
"6789",1986,1,"area1","allages","len81",0,"SpTrawl"
"6790",1986,1,"area1","allages","len82",0,"SpTrawl"
"6791",1986,1,"area1","allages","len83",0,"SpTrawl"
"6792",1986,1,"area1","allages","len84",0,"SpTrawl"
"6793",1986,1,"area1","allages","len85",0,"SpTrawl"
"6794",1986,1,"area1","allages","len86",0,"SpTrawl"
"6795",1986,1,"area1","allages","len87",0,"SpTrawl"
"6796",1986,1,"area1","allages","len88",0,"SpTrawl"
"6797",1986,1,"area1","allages","len89",0,"SpTrawl"
"6798",1986,1,"area1","allages","len90",0,"SpTrawl"
"6799",1986,1,"area1","allages","len91",0,"SpTrawl"
"6800",1986,1,"area1","allages","len92",0,"SpTrawl"
"6801",1986,1,"area1","allages","len93",0,"SpTrawl"
"6802",1986,1,"area1","allages","len94",0,"SpTrawl"
"6803",1986,1,"area1","allages","len95",0,"SpTrawl"
"6804",1986,1,"area1","allages","len96",0,"SpTrawl"
"6805",1986,1,"area1","allages","len97",0,"SpTrawl"
"6806",1986,1,"area1","allages","len98",0,"SpTrawl"
"6807",1986,1,"area1","allages","len99",0,"SpTrawl"
"6808",1986,1,"area1","allages","len100",0,"SpTrawl"
"6809",1986,1,"area1","allages","len101",0,"SpTrawl"
"6810",1986,1,"area1","allages","len102",0,"SpTrawl"
"6811",1986,1,"area1","allages","len103",0,"SpTrawl"
"6812",1986,1,"area1","allages","len104",0,"SpTrawl"
"6813",1986,1,"area1","allages","len105",0,"SpTrawl"
"6814",1986,1,"area1","allages","len106",0,"SpTrawl"
"6815",1986,1,"area1","allages","len107",0,"SpTrawl"
"6816",1986,1,"area1","allages","len108",0,"SpTrawl"
"6817",1986,1,"area1","allages","len109",0,"SpTrawl"
"6818",1986,1,"area1","allages","len110",0,"SpTrawl"
"6819",1986,1,"area1","allages","len111",0,"SpTrawl"
"6820",1986,1,"area1","allages","len112",0,"SpTrawl"
"6821",1986,1,"area1","allages","len113",0,"SpTrawl"
"6822",1986,1,"area1","allages","len114",0,"SpTrawl"
"6823",1986,1,"area1","allages","len115",0,"SpTrawl"
"6824",1986,1,"area1","allages","len116",0,"SpTrawl"
"6825",1986,1,"area1","allages","len117",0,"SpTrawl"
"6826",1986,1,"area1","allages","len118",0,"SpTrawl"
"6827",1986,1,"area1","allages","len119",0,"SpTrawl"
"6828",1986,1,"area1","allages","len120",0,"SpTrawl"
"6829",1986,1,"area1","allages","len121",0,"SpTrawl"
"6830",1986,1,"area1","allages","len122",0,"SpTrawl"
"6831",1986,1,"area1","allages","len123",0,"SpTrawl"
"6832",1986,1,"area1","allages","len124",0,"SpTrawl"
"6833",1986,1,"area1","allages","len125",0,"SpTrawl"
"6834",1986,1,"area1","allages","len126",0,"SpTrawl"
"6835",1986,1,"area1","allages","len127",0,"SpTrawl"
"6836",1986,1,"area1","allages","len128",0,"SpTrawl"
"6837",1986,1,"area1","allages","len129",0,"SpTrawl"
"6838",1987,1,"area1","allages","len1",0,"SpTrawl"
"6839",1987,1,"area1","allages","len2",0,"SpTrawl"
"6840",1987,1,"area1","allages","len3",0,"SpTrawl"
"6841",1987,1,"area1","allages","len4",0,"SpTrawl"
"6842",1987,1,"area1","allages","len5",0,"SpTrawl"
"6843",1987,1,"area1","allages","len6",0,"SpTrawl"
"6844",1987,1,"area1","allages","len7",0,"SpTrawl"
"6845",1987,1,"area1","allages","len8",0,"SpTrawl"
"6846",1987,1,"area1","allages","len9",0,"SpTrawl"
"6847",1987,1,"area1","allages","len10",0,"SpTrawl"
"6848",1987,1,"area1","allages","len11",0,"SpTrawl"
"6849",1987,1,"area1","allages","len12",0,"SpTrawl"
"6850",1987,1,"area1","allages","len13",0,"SpTrawl"
"6851",1987,1,"area1","allages","len14",1,"SpTrawl"
"6852",1987,1,"area1","allages","len15",1,"SpTrawl"
"6853",1987,1,"area1","allages","len16",84,"SpTrawl"
"6854",1987,1,"area1","allages","len17",95,"SpTrawl"
"6855",1987,1,"area1","allages","len18",145,"SpTrawl"
"6856",1987,1,"area1","allages","len19",258,"SpTrawl"
"6857",1987,1,"area1","allages","len20",287,"SpTrawl"
"6858",1987,1,"area1","allages","len21",375,"SpTrawl"
"6859",1987,1,"area1","allages","len22",494,"SpTrawl"
"6860",1987,1,"area1","allages","len23",670,"SpTrawl"
"6861",1987,1,"area1","allages","len24",686,"SpTrawl"
"6862",1987,1,"area1","allages","len25",968,"SpTrawl"
"6863",1987,1,"area1","allages","len26",1032,"SpTrawl"
"6864",1987,1,"area1","allages","len27",846,"SpTrawl"
"6865",1987,1,"area1","allages","len28",713,"SpTrawl"
"6866",1987,1,"area1","allages","len29",623,"SpTrawl"
"6867",1987,1,"area1","allages","len30",675,"SpTrawl"
"6868",1987,1,"area1","allages","len31",647,"SpTrawl"
"6869",1987,1,"area1","allages","len32",615,"SpTrawl"
"6870",1987,1,"area1","allages","len33",446,"SpTrawl"
"6871",1987,1,"area1","allages","len34",390,"SpTrawl"
"6872",1987,1,"area1","allages","len35",352,"SpTrawl"
"6873",1987,1,"area1","allages","len36",288,"SpTrawl"
"6874",1987,1,"area1","allages","len37",278,"SpTrawl"
"6875",1987,1,"area1","allages","len38",220,"SpTrawl"
"6876",1987,1,"area1","allages","len39",250,"SpTrawl"
"6877",1987,1,"area1","allages","len40",209,"SpTrawl"
"6878",1987,1,"area1","allages","len41",204,"SpTrawl"
"6879",1987,1,"area1","allages","len42",202,"SpTrawl"
"6880",1987,1,"area1","allages","len43",137,"SpTrawl"
"6881",1987,1,"area1","allages","len44",178,"SpTrawl"
"6882",1987,1,"area1","allages","len45",150,"SpTrawl"
"6883",1987,1,"area1","allages","len46",120,"SpTrawl"
"6884",1987,1,"area1","allages","len47",138,"SpTrawl"
"6885",1987,1,"area1","allages","len48",99,"SpTrawl"
"6886",1987,1,"area1","allages","len49",80,"SpTrawl"
"6887",1987,1,"area1","allages","len50",75,"SpTrawl"
"6888",1987,1,"area1","allages","len51",41,"SpTrawl"
"6889",1987,1,"area1","allages","len52",56,"SpTrawl"
"6890",1987,1,"area1","allages","len53",40,"SpTrawl"
"6891",1987,1,"area1","allages","len54",49,"SpTrawl"
"6892",1987,1,"area1","allages","len55",29,"SpTrawl"
"6893",1987,1,"area1","allages","len56",31,"SpTrawl"
"6894",1987,1,"area1","allages","len57",31,"SpTrawl"
"6895",1987,1,"area1","allages","len58",26,"SpTrawl"
"6896",1987,1,"area1","allages","len59",22,"SpTrawl"
"6897",1987,1,"area1","allages","len60",19,"SpTrawl"
"6898",1987,1,"area1","allages","len61",10,"SpTrawl"
"6899",1987,1,"area1","allages","len62",5,"SpTrawl"
"6900",1987,1,"area1","allages","len63",3,"SpTrawl"
"6901",1987,1,"area1","allages","len64",5,"SpTrawl"
"6902",1987,1,"area1","allages","len65",1,"SpTrawl"
"6903",1987,1,"area1","allages","len66",1,"SpTrawl"
"6904",1987,1,"area1","allages","len67",2,"SpTrawl"
"6905",1987,1,"area1","allages","len68",3,"SpTrawl"
"6906",1987,1,"area1","allages","len69",1,"SpTrawl"
"6907",1987,1,"area1","allages","len70",1,"SpTrawl"
"6908",1987,1,"area1","allages","len71",0,"SpTrawl"
"6909",1987,1,"area1","allages","len72",0,"SpTrawl"
"6910",1987,1,"area1","allages","len73",0,"SpTrawl"
"6911",1987,1,"area1","allages","len74",1,"SpTrawl"
"6912",1987,1,"area1","allages","len75",0,"SpTrawl"
"6913",1987,1,"area1","allages","len76",0,"SpTrawl"
"6914",1987,1,"area1","allages","len77",0,"SpTrawl"
"6915",1987,1,"area1","allages","len78",0,"SpTrawl"
"6916",1987,1,"area1","allages","len79",0,"SpTrawl"
"6917",1987,1,"area1","allages","len80",0,"SpTrawl"
"6918",1987,1,"area1","allages","len81",0,"SpTrawl"
"6919",1987,1,"area1","allages","len82",0,"SpTrawl"
"6920",1987,1,"area1","allages","len83",0,"SpTrawl"
"6921",1987,1,"area1","allages","len84",0,"SpTrawl"
"6922",1987,1,"area1","allages","len85",0,"SpTrawl"
"6923",1987,1,"area1","allages","len86",0,"SpTrawl"
"6924",1987,1,"area1","allages","len87",0,"SpTrawl"
"6925",1987,1,"area1","allages","len88",0,"SpTrawl"
"6926",1987,1,"area1","allages","len89",0,"SpTrawl"
"6927",1987,1,"area1","allages","len90",0,"SpTrawl"
"6928",1987,1,"area1","allages","len91",0,"SpTrawl"
"6929",1987,1,"area1","allages","len92",0,"SpTrawl"
"6930",1987,1,"area1","allages","len93",0,"SpTrawl"
"6931",1987,1,"area1","allages","len94",0,"SpTrawl"
"6932",1987,1,"area1","allages","len95",0,"SpTrawl"
"6933",1987,1,"area1","allages","len96",0,"SpTrawl"
"6934",1987,1,"area1","allages","len97",0,"SpTrawl"
"6935",1987,1,"area1","allages","len98",0,"SpTrawl"
"6936",1987,1,"area1","allages","len99",0,"SpTrawl"
"6937",1987,1,"area1","allages","len100",0,"SpTrawl"
"6938",1987,1,"area1","allages","len101",0,"SpTrawl"
"6939",1987,1,"area1","allages","len102",0,"SpTrawl"
"6940",1987,1,"area1","allages","len103",0,"SpTrawl"
"6941",1987,1,"area1","allages","len104",0,"SpTrawl"
"6942",1987,1,"area1","allages","len105",0,"SpTrawl"
"6943",1987,1,"area1","allages","len106",0,"SpTrawl"
"6944",1987,1,"area1","allages","len107",0,"SpTrawl"
"6945",1987,1,"area1","allages","len108",0,"SpTrawl"
"6946",1987,1,"area1","allages","len109",0,"SpTrawl"
"6947",1987,1,"area1","allages","len110",0,"SpTrawl"
"6948",1987,1,"area1","allages","len111",0,"SpTrawl"
"6949",1987,1,"area1","allages","len112",0,"SpTrawl"
"6950",1987,1,"area1","allages","len113",0,"SpTrawl"
"6951",1987,1,"area1","allages","len114",0,"SpTrawl"
"6952",1987,1,"area1","allages","len115",0,"SpTrawl"
"6953",1987,1,"area1","allages","len116",0,"SpTrawl"
"6954",1987,1,"area1","allages","len117",0,"SpTrawl"
"6955",1987,1,"area1","allages","len118",0,"SpTrawl"
"6956",1987,1,"area1","allages","len119",0,"SpTrawl"
"6957",1987,1,"area1","allages","len120",0,"SpTrawl"
"6958",1987,1,"area1","allages","len121",0,"SpTrawl"
"6959",1987,1,"area1","allages","len122",0,"SpTrawl"
"6960",1987,1,"area1","allages","len123",0,"SpTrawl"
"6961",1987,1,"area1","allages","len124",0,"SpTrawl"
"6962",1987,1,"area1","allages","len125",0,"SpTrawl"
"6963",1987,1,"area1","allages","len126",0,"SpTrawl"
"6964",1987,1,"area1","allages","len127",0,"SpTrawl"
"6965",1987,1,"area1","allages","len128",0,"SpTrawl"
"6966",1987,1,"area1","allages","len129",0,"SpTrawl"
"6967",1988,1,"area1","allages","len1",0,"SpTrawl"
"6968",1988,1,"area1","allages","len2",0,"SpTrawl"
"6969",1988,1,"area1","allages","len3",0,"SpTrawl"
"6970",1988,1,"area1","allages","len4",0,"SpTrawl"
"6971",1988,1,"area1","allages","len5",0,"SpTrawl"
"6972",1988,1,"area1","allages","len6",0,"SpTrawl"
"6973",1988,1,"area1","allages","len7",0,"SpTrawl"
"6974",1988,1,"area1","allages","len8",0,"SpTrawl"
"6975",1988,1,"area1","allages","len9",0,"SpTrawl"
"6976",1988,1,"area1","allages","len10",53,"SpTrawl"
"6977",1988,1,"area1","allages","len11",281,"SpTrawl"
"6978",1988,1,"area1","allages","len12",655,"SpTrawl"
"6979",1988,1,"area1","allages","len13",967,"SpTrawl"
"6980",1988,1,"area1","allages","len14",1687,"SpTrawl"
"6981",1988,1,"area1","allages","len15",1470,"SpTrawl"
"6982",1988,1,"area1","allages","len16",961,"SpTrawl"
"6983",1988,1,"area1","allages","len17",802,"SpTrawl"
"6984",1988,1,"area1","allages","len18",950,"SpTrawl"
"6985",1988,1,"area1","allages","len19",730,"SpTrawl"
"6986",1988,1,"area1","allages","len20",864,"SpTrawl"
"6987",1988,1,"area1","allages","len21",766,"SpTrawl"
"6988",1988,1,"area1","allages","len22",811,"SpTrawl"
"6989",1988,1,"area1","allages","len23",828,"SpTrawl"
"6990",1988,1,"area1","allages","len24",863,"SpTrawl"
"6991",1988,1,"area1","allages","len25",880,"SpTrawl"
"6992",1988,1,"area1","allages","len26",739,"SpTrawl"
"6993",1988,1,"area1","allages","len27",745,"SpTrawl"
"6994",1988,1,"area1","allages","len28",622,"SpTrawl"
"6995",1988,1,"area1","allages","len29",540,"SpTrawl"
"6996",1988,1,"area1","allages","len30",491,"SpTrawl"
"6997",1988,1,"area1","allages","len31",492,"SpTrawl"
"6998",1988,1,"area1","allages","len32",420,"SpTrawl"
"6999",1988,1,"area1","allages","len33",405,"SpTrawl"
"7000",1988,1,"area1","allages","len34",377,"SpTrawl"
"7001",1988,1,"area1","allages","len35",279,"SpTrawl"
"7002",1988,1,"area1","allages","len36",275,"SpTrawl"
"7003",1988,1,"area1","allages","len37",263,"SpTrawl"
"7004",1988,1,"area1","allages","len38",195,"SpTrawl"
"7005",1988,1,"area1","allages","len39",212,"SpTrawl"
"7006",1988,1,"area1","allages","len40",197,"SpTrawl"
"7007",1988,1,"area1","allages","len41",165,"SpTrawl"
"7008",1988,1,"area1","allages","len42",129,"SpTrawl"
"7009",1988,1,"area1","allages","len43",133,"SpTrawl"
"7010",1988,1,"area1","allages","len44",123,"SpTrawl"
"7011",1988,1,"area1","allages","len45",113,"SpTrawl"
"7012",1988,1,"area1","allages","len46",93,"SpTrawl"
"7013",1988,1,"area1","allages","len47",83,"SpTrawl"
"7014",1988,1,"area1","allages","len48",68,"SpTrawl"
"7015",1988,1,"area1","allages","len49",63,"SpTrawl"
"7016",1988,1,"area1","allages","len50",65,"SpTrawl"
"7017",1988,1,"area1","allages","len51",75,"SpTrawl"
"7018",1988,1,"area1","allages","len52",68,"SpTrawl"
"7019",1988,1,"area1","allages","len53",67,"SpTrawl"
"7020",1988,1,"area1","allages","len54",49,"SpTrawl"
"7021",1988,1,"area1","allages","len55",42,"SpTrawl"
"7022",1988,1,"area1","allages","len56",23,"SpTrawl"
"7023",1988,1,"area1","allages","len57",24,"SpTrawl"
"7024",1988,1,"area1","allages","len58",20,"SpTrawl"
"7025",1988,1,"area1","allages","len59",20,"SpTrawl"
"7026",1988,1,"area1","allages","len60",14,"SpTrawl"
"7027",1988,1,"area1","allages","len61",8,"SpTrawl"
"7028",1988,1,"area1","allages","len62",7,"SpTrawl"
"7029",1988,1,"area1","allages","len63",3,"SpTrawl"
"7030",1988,1,"area1","allages","len64",4,"SpTrawl"
"7031",1988,1,"area1","allages","len65",4,"SpTrawl"
"7032",1988,1,"area1","allages","len66",1,"SpTrawl"
"7033",1988,1,"area1","allages","len67",2,"SpTrawl"
"7034",1988,1,"area1","allages","len68",0,"SpTrawl"
"7035",1988,1,"area1","allages","len69",0,"SpTrawl"
"7036",1988,1,"area1","allages","len70",1,"SpTrawl"
"7037",1988,1,"area1","allages","len71",0,"SpTrawl"
"7038",1988,1,"area1","allages","len72",0,"SpTrawl"
"7039",1988,1,"area1","allages","len73",0,"SpTrawl"
"7040",1988,1,"area1","allages","len74",0,"SpTrawl"
"7041",1988,1,"area1","allages","len75",0,"SpTrawl"
"7042",1988,1,"area1","allages","len76",1,"SpTrawl"
"7043",1988,1,"area1","allages","len77",0,"SpTrawl"
"7044",1988,1,"area1","allages","len78",0,"SpTrawl"
"7045",1988,1,"area1","allages","len79",0,"SpTrawl"
"7046",1988,1,"area1","allages","len80",0,"SpTrawl"
"7047",1988,1,"area1","allages","len81",0,"SpTrawl"
"7048",1988,1,"area1","allages","len82",0,"SpTrawl"
"7049",1988,1,"area1","allages","len83",0,"SpTrawl"
"7050",1988,1,"area1","allages","len84",0,"SpTrawl"
"7051",1988,1,"area1","allages","len85",0,"SpTrawl"
"7052",1988,1,"area1","allages","len86",0,"SpTrawl"
"7053",1988,1,"area1","allages","len87",0,"SpTrawl"
"7054",1988,1,"area1","allages","len88",0,"SpTrawl"
"7055",1988,1,"area1","allages","len89",0,"SpTrawl"
"7056",1988,1,"area1","allages","len90",0,"SpTrawl"
"7057",1988,1,"area1","allages","len91",0,"SpTrawl"
"7058",1988,1,"area1","allages","len92",0,"SpTrawl"
"7059",1988,1,"area1","allages","len93",0,"SpTrawl"
"7060",1988,1,"area1","allages","len94",0,"SpTrawl"
"7061",1988,1,"area1","allages","len95",0,"SpTrawl"
"7062",1988,1,"area1","allages","len96",0,"SpTrawl"
"7063",1988,1,"area1","allages","len97",0,"SpTrawl"
"7064",1988,1,"area1","allages","len98",0,"SpTrawl"
"7065",1988,1,"area1","allages","len99",0,"SpTrawl"
"7066",1988,1,"area1","allages","len100",0,"SpTrawl"
"7067",1988,1,"area1","allages","len101",0,"SpTrawl"
"7068",1988,1,"area1","allages","len102",0,"SpTrawl"
"7069",1988,1,"area1","allages","len103",0,"SpTrawl"
"7070",1988,1,"area1","allages","len104",0,"SpTrawl"
"7071",1988,1,"area1","allages","len105",0,"SpTrawl"
"7072",1988,1,"area1","allages","len106",0,"SpTrawl"
"7073",1988,1,"area1","allages","len107",0,"SpTrawl"
"7074",1988,1,"area1","allages","len108",0,"SpTrawl"
"7075",1988,1,"area1","allages","len109",0,"SpTrawl"
"7076",1988,1,"area1","allages","len110",0,"SpTrawl"
"7077",1988,1,"area1","allages","len111",0,"SpTrawl"
"7078",1988,1,"area1","allages","len112",0,"SpTrawl"
"7079",1988,1,"area1","allages","len113",0,"SpTrawl"
"7080",1988,1,"area1","allages","len114",0,"SpTrawl"
"7081",1988,1,"area1","allages","len115",0,"SpTrawl"
"7082",1988,1,"area1","allages","len116",0,"SpTrawl"
"7083",1988,1,"area1","allages","len117",0,"SpTrawl"
"7084",1988,1,"area1","allages","len118",0,"SpTrawl"
"7085",1988,1,"area1","allages","len119",0,"SpTrawl"
"7086",1988,1,"area1","allages","len120",0,"SpTrawl"
"7087",1988,1,"area1","allages","len121",0,"SpTrawl"
"7088",1988,1,"area1","allages","len122",0,"SpTrawl"
"7089",1988,1,"area1","allages","len123",0,"SpTrawl"
"7090",1988,1,"area1","allages","len124",0,"SpTrawl"
"7091",1988,1,"area1","allages","len125",0,"SpTrawl"
"7092",1988,1,"area1","allages","len126",0,"SpTrawl"
"7093",1988,1,"area1","allages","len127",0,"SpTrawl"
"7094",1988,1,"area1","allages","len128",0,"SpTrawl"
"7095",1988,1,"area1","allages","len129",0,"SpTrawl"
"7096",1989,1,"area1","allages","len1",0,"SpTrawl"
"7097",1989,1,"area1","allages","len2",0,"SpTrawl"
"7098",1989,1,"area1","allages","len3",0,"SpTrawl"
"7099",1989,1,"area1","allages","len4",0,"SpTrawl"
"7100",1989,1,"area1","allages","len5",0,"SpTrawl"
"7101",1989,1,"area1","allages","len6",0,"SpTrawl"
"7102",1989,1,"area1","allages","len7",0,"SpTrawl"
"7103",1989,1,"area1","allages","len8",0,"SpTrawl"
"7104",1989,1,"area1","allages","len9",0,"SpTrawl"
"7105",1989,1,"area1","allages","len10",0,"SpTrawl"
"7106",1989,1,"area1","allages","len11",4,"SpTrawl"
"7107",1989,1,"area1","allages","len12",14,"SpTrawl"
"7108",1989,1,"area1","allages","len13",93,"SpTrawl"
"7109",1989,1,"area1","allages","len14",320,"SpTrawl"
"7110",1989,1,"area1","allages","len15",277,"SpTrawl"
"7111",1989,1,"area1","allages","len16",216,"SpTrawl"
"7112",1989,1,"area1","allages","len17",201,"SpTrawl"
"7113",1989,1,"area1","allages","len18",140,"SpTrawl"
"7114",1989,1,"area1","allages","len19",152,"SpTrawl"
"7115",1989,1,"area1","allages","len20",382,"SpTrawl"
"7116",1989,1,"area1","allages","len21",525,"SpTrawl"
"7117",1989,1,"area1","allages","len22",602,"SpTrawl"
"7118",1989,1,"area1","allages","len23",692,"SpTrawl"
"7119",1989,1,"area1","allages","len24",793,"SpTrawl"
"7120",1989,1,"area1","allages","len25",831,"SpTrawl"
"7121",1989,1,"area1","allages","len26",807,"SpTrawl"
"7122",1989,1,"area1","allages","len27",940,"SpTrawl"
"7123",1989,1,"area1","allages","len28",903,"SpTrawl"
"7124",1989,1,"area1","allages","len29",733,"SpTrawl"
"7125",1989,1,"area1","allages","len30",755,"SpTrawl"
"7126",1989,1,"area1","allages","len31",736,"SpTrawl"
"7127",1989,1,"area1","allages","len32",604,"SpTrawl"
"7128",1989,1,"area1","allages","len33",466,"SpTrawl"
"7129",1989,1,"area1","allages","len34",519,"SpTrawl"
"7130",1989,1,"area1","allages","len35",449,"SpTrawl"
"7131",1989,1,"area1","allages","len36",406,"SpTrawl"
"7132",1989,1,"area1","allages","len37",339,"SpTrawl"
"7133",1989,1,"area1","allages","len38",319,"SpTrawl"
"7134",1989,1,"area1","allages","len39",308,"SpTrawl"
"7135",1989,1,"area1","allages","len40",278,"SpTrawl"
"7136",1989,1,"area1","allages","len41",206,"SpTrawl"
"7137",1989,1,"area1","allages","len42",190,"SpTrawl"
"7138",1989,1,"area1","allages","len43",184,"SpTrawl"
"7139",1989,1,"area1","allages","len44",168,"SpTrawl"
"7140",1989,1,"area1","allages","len45",144,"SpTrawl"
"7141",1989,1,"area1","allages","len46",123,"SpTrawl"
"7142",1989,1,"area1","allages","len47",98,"SpTrawl"
"7143",1989,1,"area1","allages","len48",91,"SpTrawl"
"7144",1989,1,"area1","allages","len49",70,"SpTrawl"
"7145",1989,1,"area1","allages","len50",77,"SpTrawl"
"7146",1989,1,"area1","allages","len51",57,"SpTrawl"
"7147",1989,1,"area1","allages","len52",47,"SpTrawl"
"7148",1989,1,"area1","allages","len53",38,"SpTrawl"
"7149",1989,1,"area1","allages","len54",44,"SpTrawl"
"7150",1989,1,"area1","allages","len55",27,"SpTrawl"
"7151",1989,1,"area1","allages","len56",30,"SpTrawl"
"7152",1989,1,"area1","allages","len57",23,"SpTrawl"
"7153",1989,1,"area1","allages","len58",21,"SpTrawl"
"7154",1989,1,"area1","allages","len59",11,"SpTrawl"
"7155",1989,1,"area1","allages","len60",10,"SpTrawl"
"7156",1989,1,"area1","allages","len61",6,"SpTrawl"
"7157",1989,1,"area1","allages","len62",9,"SpTrawl"
"7158",1989,1,"area1","allages","len63",5,"SpTrawl"
"7159",1989,1,"area1","allages","len64",4,"SpTrawl"
"7160",1989,1,"area1","allages","len65",3,"SpTrawl"
"7161",1989,1,"area1","allages","len66",2,"SpTrawl"
"7162",1989,1,"area1","allages","len67",1,"SpTrawl"
"7163",1989,1,"area1","allages","len68",1,"SpTrawl"
"7164",1989,1,"area1","allages","len69",1,"SpTrawl"
"7165",1989,1,"area1","allages","len70",0,"SpTrawl"
"7166",1989,1,"area1","allages","len71",1,"SpTrawl"
"7167",1989,1,"area1","allages","len72",0,"SpTrawl"
"7168",1989,1,"area1","allages","len73",0,"SpTrawl"
"7169",1989,1,"area1","allages","len74",0,"SpTrawl"
"7170",1989,1,"area1","allages","len75",0,"SpTrawl"
"7171",1989,1,"area1","allages","len76",0,"SpTrawl"
"7172",1989,1,"area1","allages","len77",0,"SpTrawl"
"7173",1989,1,"area1","allages","len78",0,"SpTrawl"
"7174",1989,1,"area1","allages","len79",0,"SpTrawl"
"7175",1989,1,"area1","allages","len80",0,"SpTrawl"
"7176",1989,1,"area1","allages","len81",0,"SpTrawl"
"7177",1989,1,"area1","allages","len82",0,"SpTrawl"
"7178",1989,1,"area1","allages","len83",0,"SpTrawl"
"7179",1989,1,"area1","allages","len84",0,"SpTrawl"
"7180",1989,1,"area1","allages","len85",0,"SpTrawl"
"7181",1989,1,"area1","allages","len86",0,"SpTrawl"
"7182",1989,1,"area1","allages","len87",0,"SpTrawl"
"7183",1989,1,"area1","allages","len88",0,"SpTrawl"
"7184",1989,1,"area1","allages","len89",0,"SpTrawl"
"7185",1989,1,"area1","allages","len90",0,"SpTrawl"
"7186",1989,1,"area1","allages","len91",0,"SpTrawl"
"7187",1989,1,"area1","allages","len92",0,"SpTrawl"
"7188",1989,1,"area1","allages","len93",0,"SpTrawl"
"7189",1989,1,"area1","allages","len94",0,"SpTrawl"
"7190",1989,1,"area1","allages","len95",0,"SpTrawl"
"7191",1989,1,"area1","allages","len96",0,"SpTrawl"
"7192",1989,1,"area1","allages","len97",0,"SpTrawl"
"7193",1989,1,"area1","allages","len98",0,"SpTrawl"
"7194",1989,1,"area1","allages","len99",0,"SpTrawl"
"7195",1989,1,"area1","allages","len100",0,"SpTrawl"
"7196",1989,1,"area1","allages","len101",0,"SpTrawl"
"7197",1989,1,"area1","allages","len102",0,"SpTrawl"
"7198",1989,1,"area1","allages","len103",0,"SpTrawl"
"7199",1989,1,"area1","allages","len104",0,"SpTrawl"
"7200",1989,1,"area1","allages","len105",0,"SpTrawl"
"7201",1989,1,"area1","allages","len106",0,"SpTrawl"
"7202",1989,1,"area1","allages","len107",0,"SpTrawl"
"7203",1989,1,"area1","allages","len108",0,"SpTrawl"
